68,9,"라이스페이퍼위에 준비한 재료를 취항대로 넣고 돌돌 말아준다.","http://file.okdab.com/recipe/148066903470600145.jpg",9
69,10,"그릇에 간장, 맛술, 올리브유, 다진마늘과 식초, 참기름을 넣고 다진 청양고추와 다진 파를 넣어 잘 섞어준다. 참기름과 통깨는 적당히 첨가한다.","http://file.okdab.com/recipe/148066561732200126.jpg",2
70,10,"구워진 애호박을 접시에 둘러 담고 가운데 어린잎채소를 올려 양념장을 뿌려준다.","http://file.okdab.com/recipe/148066561733200129.jpg",5
71,10,"청양고추와 대파를 다진다.","http://file.okdab.com/recipe/148066561731800125.jpg",1
72,10,"애호박은 0.5CM 정도의 두께로 썰어준다.","http://file.okdab.com/recipe/148066561732600127.jpg",3
73,10,"달궈진 팬에 기름을 두르고 썰어둔 애호박을 올려 구워준다.","http://file.okdab.com/recipe/148066561732900128.jpg",4
74,11,"준비된 오이 보트에 양념을 한 참치를 올리고 견과류로 장식을 해 준다.","http://file.okdab.com/recipe/148066186722700115.jpg",7
75,11,"볼에 양념제료 마요네스, 머스타드소스, 황설탕, 소금(1T), 꿀, 허브솔트를 넣어 잘 섞어 준다.","http://file.okdab.com/recipe/148066186722400114.jpg",6
76,11,"볼에 참치, 다진 삶은 달걀, 단무지를 넣고, 절인 양파는 물기를 꼭 짠 후 넣어준다.","http://file.okdab.com/recipe/148066186722100113.jpg",5
77,11,"참치캔은 기름을 제거하고 크기가 큰 견과류는 잘게 다져준다.","EMPTY",4
78,11,"깨끗하게 씻은 오이를 길게 반으로 가른 다음 3~4Cm 간격으로 잘라 씨를 파준다.","http://file.okdab.com/recipe/148066186720700112.jpg",3
79,11,"양파는 잘게 썰어 식초, 황설탕, 소금(1T)을 넣어 잠시 절여 준다.","http://file.okdab.com/recipe/148066186720400111.jpg",2
80,11,"삶은 달걀과 단무지를 잘게 다져준다.","http://file.okdab.com/recipe/148066186720000110.jpg",1
81,12,"완성된 가지두부스테이크 위에 실파를 뿌려준다.","http://file.okdab.com/recipe/148056032972000008.jpg",9
82,12,"두부를 볼에 넣고 으깨준다.","http://file.okdab.com/recipe/148056032968500001.jpg",1
83,12,"다시 한 번 팬에 굴소스를 두른 후 뚜껑을 닫고 익혀 준다.","http://file.okdab.com/recipe/148056032971500007.jpg",7
84,12,"익은 가지에 준비해둔 두부를 칼집을 낸 곳에 넣어준다.","http://file.okdab.com/recipe/148056032971100006.jpg",6
85,12,"기름을 두른 팬에 가지를 2~3분가량 뚜껑을 닫고 익혀준다.","http://file.okdab.com/recipe/148056032970600005.jpg",5
86,12,"가지는 세로로 칼집을 내어준다.","http://file.okdab.com/recipe/148056032970000004.jpg",4
87,12,"양념한 두부에 다진고추 와 다진 아몬드를 넣어 버무린다.","http://file.okdab.com/recipe/148056032969500003.jpg",3
88,12,"접시에 에멘탈 치즈가루를 깔고 그 위에 가지두부스테이크를 올려준다.","EMPTY",8
89,12,"으깬 두부에 굴소스와 매실을 넣고 버무린다.","http://file.okdab.com/recipe/148056032969000002.jpg",2
90,13,"상온에서 반나절 숙성시켜준다","EMPTY",6
91,13,"깻잎 3~4장씩 올려 양념을 골고루 발라준다. 이를 반복하여 깻잎에 양념을 바른다.","http://file.okdab.com/recipe/148004075373900009.jpg",5
92,13,"볼에 양념 재료를 넣고 다진파와 홍고추를 함께 잘 섞어 양념장을 만든다.","http://file.okdab.com/recipe/148004075373500008.jpg",4
93,13,"쪽파도 깨끗하게 씻어 뿌리를 제거 후 잘게 다진다.","http://file.okdab.com/recipe/148004075371600007.jpg",3
94,13,"홍고추는 반으로 갈라 씨를 제거한 후 잘게 다져준다.","http://file.okdab.com/recipe/148004075371100006.jpg",2
95,13,"깻잎은 흐르는 물에 깨끗하게 씻어 꼭지를 잘라준 후 물기를 빼준다.","http://file.okdab.com/recipe/148004075370800005.jpg",1
96,14,"통에 고추를 넣고 식힌 간장을 부어 그늘지고 시원한 곳에서 15일간 숙성 시켜준다.","http://file.okdab.com/recipe/147986666500500018.jpg",4
97,14,"물기를 제거한 고추를 이쑤시개로 구멍을 뚫어준다.","http://file.okdab.com/recipe/147986666500100017.jpg",3
98,14,"냄비에 간장, 설탕, 식초 물을 넣고 끓여준다.","http://file.okdab.com/recipe/147986666498900016.jpg",2
99,14,"고추는 깨끗하게 씻어 물기를 빼준다.","http://file.okdab.com/recipe/147986666497700015.jpg",1
100,14,"숙성된 고추장아찌는 냉장고에 보관한다.","EMPTY",5
101,15,"굵은소금이나 베이킹 소다를 이용하여 라임 껍질을 깨끗하게 문질러 닦는다.","http://file.okdab.com/recipe/147978355895700819.jpg",1
102,15,"병에 얼음을 넣고 탄산수를 부어 준다.","http://file.okdab.com/recipe/147978355896600822.jpg",7
103,15,"기호에 맞게 설탕을 조절하여 넣어 준다.","EMPTY",6
104,15,"라임과 허브를 살짝 으깨준다.","EMPTY",5
105,15,"물병에 허브와 라임을 적당히 넣어 준다.","http://file.okdab.com/recipe/147978355896300821.jpg",4
106,15,"라임을 적당한 두께로 썰어준다.","http://file.okdab.com/recipe/147978355896000820.jpg",3
107,15,"허브잎을 흐르는 물로 깨끗하게 씻는다.","EMPTY",2
108,16,"빵사이에 어린잎과 햄,치즈, 토마토를 넣고, 소스를 발라준다.","http://file.okdab.com/recipe/147969190765200720.jpg",5
109,16,"상추, 치커리등의 어린잎채소를 물에 담갔다가 깨끗하게 씻어 물기를 빼준다.","http://file.okdab.com/recipe/147969190762600716.jpg",1
110,16,"치즈와 햄은 세모모양이 되도록 반으로 잘라준다.","http://file.okdab.com/recipe/147969190764400717.jpg",2
111,16,"토마토를 슬라이스 해준다.","http://file.okdab.com/recipe/147969190764600718.jpg",3
112,16,"모닝빵을 빵칼을 이용하여 반을 갈라준다.","http://file.okdab.com/recipe/147969190764900719.jpg",4
113,17,"호박이 담긴 볼에 양념을 넣고 잘 무쳐준다.","http://file.okdab.com/recipe/147936561433800477.jpg",6
114,17,"양파와 대파, 고추를 잘게 썰어 볼에 넣는다.","EMPTY",5
115,17,"끓는 물에 살짝 데쳐준다.","http://file.okdab.com/recipe/147936561432700475.jpg",3
116,17,"데친 호박의 물기를 짜낸 후 큰 볼에 담는다.","http://file.okdab.com/recipe/147936561433300476.jpg",4
117,17,"둥근 호박을 반으로 잘라 속을 모두 긁어 파낸다.","http://file.okdab.com/recipe/147936561431800473.jpg",1
118,17,"속을 파낸 호박을 가늘게 채쳐준다.","http://file.okdab.com/recipe/147936561432200474.jpg",2
119,18,"준비한 채소를 깨끗하게 손질한다.","http://file.okdab.com/recipe/147799091157000007.jpg",1
120,18,"가지는 동그랗게 썰어 후라이팬에 구워준다.","http://file.okdab.com/recipe/147799091157500008.jpg",2
121,18,"풋고추와 쪽파, 양파를 다져준다","http://file.okdab.com/recipe/147799091157900009.jpg",3
122,18,"간장에 다진재료들과 마늘, 통깨를 넣고 잘 섞어 양념간장을 만들어 준다.","EMPTY",4
123,18,"구워진 가지에 양념간장을 뿌려 섞어 접시에 담는다.","http://file.okdab.com/recipe/147799091158300010.jpg",5
124,18,"호박잎은 줄기를 꺾어 껍질을 벗겨 흐르는 물에 잘 씻어준다.","http://file.okdab.com/recipe/147799091158700011.jpg",6
125,18,"찜기에 물을 담고 받침대에 호박잎을 올려 7~8분정도 익혀준다.","EMPTY",7
126,18,"호박잎을 잘 펴 밥을 얹고 쌈장 또는 양념간장을 넣고 말아 준다.","http://file.okdab.com/recipe/147799091159100012.jpg",8
127,19,"오징어는 내장을 꺼내 통으로 깨끗하게 씻어 뜨거울 물에 데쳐준다.","http://file.okdab.com/recipe/147790356221600004.jpg",2
128,19,"데쳐진 오징어를 동그랗게 링으로 썰어 채소를 담은 접시 위에 올려준다.","http://file.okdab.com/recipe/147790356221900005.jpg",3
129,19,"채소과 오징어에 초고장을 뿌려 잘 섞어준다.","EMPTY",5
130,19,"준비한 채소를 깨끗하게 씻어 적당한 크기로 채 썰어 접시위에 돌려 담는다.","http://file.okdab.com/recipe/147790356220100003.jpg",1
131,19,"고추장과 식초, 설탕, 와사비, 후추를 조금 넣고 잘 섞어 초고추장을 만든다.","EMPTY",4
132,20,"팬에 중불로 노릇하게 가지를 구워 오븐용 그릇에 담는다.","http://file.okdab.com/recipe/147738563572700209.jpg",3
133,20,"소금과 후추로 밑간을 하고 올리브 오일에 잠시 재워둔다.","http://file.okdab.com/recipe/147738563571200208.jpg",2
134,20,"가지를 깨끗하게 씻은 후 1cm 두께로 둥글게 썰어준다.","http://file.okdab.com/recipe/147738563570900207.jpg",1
135,20,"올리브유를 두른 팬에 다진 마늘을 넣고 1분간 볶다 양파를 넣고 볶아준다.","http://file.okdab.com/recipe/147738563574100210.jpg",4
136,20,"다 구워지면 오븐에서 꺼내 파슬리 가루를 뿌려준다.","http://file.okdab.com/recipe/147738563576500214.jpg",9
137,20,"200℃로 예열된 오븐에 6~7분정도 구워준다.","EMPTY",8
138,20,"소스를 가지가 담긴 오븐용 그릇에 올리고, 피자치즈를 골고루 뿌려준다.","http://file.okdab.com/recipe/147738563575000213.jpg",7
139,20,"마늘과 양파에 토마토소스를 넣고 끓여준다.","http://file.okdab.com/recipe/147738563574400211.jpg",5
140,20,"토마토소스가 끓으면 우유와 파마산치즈가루를 넣고 한 번 더 끓여준다.","http://file.okdab.com/recipe/147738563574600212.jpg",6
141,21,"달궈진 팬에 양파를 반투명 해질 때 까지 볶다가 가지와 양념을 넣고 볶는다.","http://file.okdab.com/recipe/147729991661700015.jpg",3
142,21,"가지를 깨끗하게 씻어 반으로 갈라 어슷썰기를 한다.","http://file.okdab.com/recipe/147729991661100013.jpg",1
143,21,"양파는 채 썰고, 대파와 고추는 어슷하게 썬다.","http://file.okdab.com/recipe/147729991661400014.jpg",2
144,21,"가지가 거의 익어 가면 고추와 대파를  넣어 볶아준다.","http://file.okdab.com/recipe/147729991662000016.jpg",4
145,22,"물기를 짠 고구마잎에  다진마늘, 다진파, 깨소금, 참기름, 소금을 넣고 조물조물 묻힌다.","http://file.okdab.com/recipe/147686756653500038.jpg",3
146,22,"손질한 고구마잎을 끓는물에 쌀짝 데쳐준다.","http://file.okdab.com/recipe/147686756653100037.jpg",1
147,22,"데친 고구마잎은 찬물에 헹구어 물기를 짜놓는다.","EMPTY",2
148,23,"호박을 얇고 길게 갈라준다.","http://file.okdab.com/recipe/147686495892100031.jpg",1
149,23,"구운 호박에 양념된 닭가슴살과 오이를 넣고 말아준다.","http://file.okdab.com/recipe/147686495893300035.jpg",5
150,23,"닭가슴살을 삶아 물을 빼주고 결대로 찢어 마요네즈와 허니머스타드를 넣고 버무려준다.","http://file.okdab.com/recipe/147686495893000034.jpg",4
151,23,"오이를 호박의 길이에 맞게 채를 쳐준다.","http://file.okdab.com/recipe/147686495892700033.jpg",3
152,23,"달궈진 팬에 기름을 두르고 얇게 잘라준 호박을 앞뒤로 구워준다.","http://file.okdab.com/recipe/147686495892400032.jpg",2
153,24,"불을 끄고 소금, 바질, 쪽파를 넣어준다.","http://file.okdab.com/recipe/147676766737300029.jpg",5
154,24,"미니새송이버섯을 익힌 후 토마토를 넣고 볶아준다.","http://file.okdab.com/recipe/147676766737000028.jpg",4
155,24,"올리브유를 두른 팬에 다진마늘을 넣고 중불에서 빠르게 익혀준다.","http://file.okdab.com/recipe/147676766736700027.jpg",3
156,24,"토마토는 먹기 좋은 크기로 잘라준다.","http://file.okdab.com/recipe/147676766736400026.jpg",2
157,24,"미니새송이를 찬물에 한번 행궈 물기를 빼준다.","http://file.okdab.com/recipe/147676766736000025.jpg",1
158,25,"냄비에 물을 붓고 밥1T, 생강, 파뿌리, 양파, 소금을 넣고 끓여준다.","EMPTY",7
159,25,"속을 채운 오이를 김치통에 가지런히 담아준다.","http://file.okdab.com/recipe/147522432391501637.jpg",6
160,25,"상온에서 익힌후 냉장고에 넣어 보관한다.","http://file.okdab.com/recipe/147522432392001639.jpg",9
161,25,"식힌 육수를 체로 걸러 김치통에 부어준다.","http://file.okdab.com/recipe/147522432391801638.jpg",8
162,25,"오이속에 재료들을 채워준다.","http://file.okdab.com/recipe/147522432391201636.jpg",5
163,25,"오이를 4등분한다.","http://file.okdab.com/recipe/147522432390301633.jpg",2
164,25,"오이의 씨를 제거하고 소금으로 저려준다.","http://file.okdab.com/recipe/147522432390601634.jpg",3
165,25,"파프리카와 무, 밤을 가늘게 채썰고, 쪽파는 말아준다.","http://file.okdab.com/recipe/147522432390901635.jpg",4
166,25,"재료를 깨끗하게 손질한다.","EMPTY",1
167,26,"나머지 부추, 돛나물, 양파, 마늘과 매식액, 액젓 1T를 함께 넣고 버무려준다.","http://file.okdab.com/recipe/147521990368101615.jpg",3
168,26,"준비한 볼에 오이와  고춧가루 1T를 넣고 버무려준다.","http://file.okdab.com/recipe/147521990367801614.jpg",2
169,26,"손질한 부추와 오이는 먹기 좋게 잘라준다.","http://file.okdab.com/recipe/147521990367401613.jpg",1
170,27,"구운 가지에 준비한 속 재료를 넣고 말아준다.","http://file.okdab.com/recipe/147521219352101583.jpg",7
171,27,"준비된  채소를 깨끗하게 손질한다.","EMPTY",1
172,27,"버터(오일) 두른 달궈진 팬에 가지를 앞뒤로 고루 구워준다.","http://file.okdab.com/recipe/147521219351601582.jpg",6
173,27,"익은 고기를 속 재료 크기와 같게 잘라준다.","EMPTY",5
174,27,"달궈진 팬에 버섯을 볶은 후 고기를 익혀준다.","http://file.okdab.com/recipe/147521219350801581.jpg",4
175,27,"소고기와 가지에 소금을 뿌려 밑간을 한다.","http://file.okdab.com/recipe/147521219350301580.jpg",3
176,27,"속 재료가 될 과일과 채소는 길이를 비슷하게  잘라주고, 가지는 얇게 저며 준다.","http://file.okdab.com/recipe/147521219349901579.jpg",2
177,28,"바질페스토 재료를 믹서에 넣고 갈아준다.","http://file.okdab.com/recipe/147433913100200908.jpg",2
178,28,"새우가 다 익으면 삶은 스파게티 면과 준비해준 바질페스토를 넣고 잘 섞어준다.","http://file.okdab.com/recipe/147433913102500912.jpg",6
179,28,"펜에 새우와 화이트와인을 넣어 새우를 익혀준다.","http://file.okdab.com/recipe/147433913101300911.jpg",5
180,28,"바질을 손질 후 물기를 빼준다.","http://file.okdab.com/recipe/147433913098900907.jpg",1
181,28,"스파게티면 을 8분정도 삶은 후 체에 받쳐둔다.","http://file.okdab.com/recipe/147433913100600909.jpg",3
182,28,"달궈진 펜에 오일을 둘러주고 다진마늘을 넣어 향을 내어준다.","http://file.okdab.com/recipe/147433913101000910.jpg",4
183,29,"손질한 시금치를 씻어 물 반 컵과 함께 믹서기에 넣고 곱게 갈아준다.","http://file.okdab.com/recipe/147139850209700756.jpg",1
184,29,"곱게 갈린 시금치를 밀가루와 찹쌀가루 위로 조금씩 부으며 반죽한다.","http://file.okdab.com/recipe/147139850210000757.jpg",2
185,29,"마지막으로 들깨 가루를 넣어 10분간 끓이면서 소금으로 간을 해 준다.","http://file.okdab.com/recipe/147139850211100761.jpg",6
186,29,"완성된 반죽을 비닐로 싸서 냉장고에 넣어 숙성시킨다.","http://file.okdab.com/recipe/147139850210300758.jpg",3
187,29,"끓는 육수 물에 숙성된 수제비 반죽을 넓게 펴 조금씩 떼어내 넣어 한번 끓여준다.","http://file.okdab.com/recipe/147139850210800760.jpg",5
188,29,"수제비 반죽을 숙성 시키는 동안 육수를 만들어 준다. 냄비에 물 과 육수용 재료를 넣고 10여분 끓인다.","http://file.okdab.com/recipe/147139850210500759.jpg",4
189,30,"후라이팬에 3분간 구우면서 단호박 모양을 잡아 준다.","http://file.okdab.com/recipe/147133786064900731.jpg",5
190,30,"구워진 단호박 위에 전분을 뿌리고 그위에 옥수수와 썰은 파프리카와 무지개고추를 얹는다.","http://file.okdab.com/recipe/147133786064200729.jpg",3
191,30,"후라이팬에 앞뒤로 구워준다.","http://file.okdab.com/recipe/147133786063800728.jpg",2
192,30,"비닐에 씌운 단호박을 전자렌지에 5분 돌려준후 씨앗을 제거하고 반달모양이 되도록 편썰기를 한다.","http://file.okdab.com/recipe/147133786063400727.jpg",1
193,30,"슈레드 치즈를 얹고 그 위에 슬라이스 치즈를 얹어 준다.","http://file.okdab.com/recipe/147133786064600730.jpg",4
194,31,"큰 볼에 배추, 무, 배, 밤, 김치양념을 넣고 버무린 다음 미나리, 실파, 다진마늘, 다진생강을 넣고 버무린다.","http://file.okdab.com/recipe/142362278542800066.jpg",3
195,31,"굴은 소금물에 담가 씻어 물기를 빼고, 낙지다리는 소금으로 문질러 씻어 3","길이로 썬다. 북어는 물에 불려 껍질을 벗겨내고 뼈를 발라낸 후 2.5",2
196,31,"절인배추는 물기를 뺀 후 겉잎은 제거하고 3","3",1
197,31,"마지막에 생굴, 낙지, 북어를 넣고 버무린다.","http://file.okdab.com/recipe/142362278544300067.jpg",4
198,32,"절인배추는 물기를 뺀 후 겉잎은 6~7장정도 보자기용으로 떼어두고, 속 부분은 3","3",1
199,32,"넓은 그릇에 절인 배춧잎을 깔고 버무린 김칫소를 소복하게 채운다. 대추채, 잣을 고명으로 얹고 펼쳐진 배춧잎 보자기로 한 장씩 차례로 덮어 싸고 2~3일 후 삼삼한 소금물을 보쌈김치가 절반 정도 잠기도록 붓는다.","http://file.okdab.com/recipe/142362203939400062.jpg",4
200,32,"큰 볼에 배추, 무, 김치양념을 먼저 넣고 버무린 후 갓, 미나리, 실파, 배, 굴, 낙지를 고루 섞어 김칫소를 만든다.","http://file.okdab.com/recipe/142362203937900061.jpg",3
201,32,"밤은 동글납작하게 편으로 썰고, 대추는 곱게 채 썰고, 잣은 고깔을 뗀다. 굴은 소금물에 담가 씻어 물기를 빼고, 낙지다리는 소금으로 문질러 씻어 3","길이로 썬다. 마늘 2쪽과 생강 1/2톨은 채 썰고 나머지는 다져서 분량의 재료를 넣고 김치양념을 만든다.",2
202,33,"갈비양념을 만들어 데친 돼지갈비에 넣고 버무려 밑간한다. 시래기는 된장과 다진파를 넣고 버무려 밑간한다.","http://file.okdab.com/recipe/142362140257400055.jpg",3
203,33,"냄비에 찬물 1.5L, 대파, 양파, 통마늘, 통후추를 넣고 끓인다. 핏물을 뺀 돼지갈비를 넣고 살짝 데쳐내어 불순물을 제거한다.","http://file.okdab.com/recipe/142362140256600054.jpg",2
204,33,"돼지갈비는 흐르는 물에 깨끗이 씻은 다음 찬물에 30분 정도 담가 핏물을 뺀다.","http://file.okdab.com/recipe/142362140254400053.jpg",1
205,33,"냄비에 밑간한 돼지갈비와 시래기, 다시마 우린 물 2컵을 넣은 다음 뚜껑을 닫고 푹 익힌다. 바닥이 눌어붙지 않도록 중간 중간 뒤섞어가며 익힌다.","http://file.okdab.com/recipe/142362140258500056.jpg",4
